,timestamp,desired_vel,quat_1,quat_2,quat_3,quat_4,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,velcmd_x,velcmd_y,velcmd_z,ct_cmd,br_cmd_x,br_cmd_y,br_cmd_z,is_collide
0,1752412164.215,2.5,1.0,-9.526639e-18,-6.113937e-17,-1.2640621e-17,-1.23065045e-17,-1.0411927e-16,2.0456393,1.362248e-16,-9.179523e-18,1.2914158,1.0,0.081184775,-0.09238001,9.55066851151524,-3.8339031333146723e-16,8.593134144354482e-16,5.0562482710642106e-17,False
1,1752412164.275,2.5,1.0,2.876403e-18,-8.943243e-17,-1.4937987e-17,-6.714016e-18,-1.0432826e-16,2.1227143,4.485689e-17,-1.7072606e-19,1.2772051,1.0,0.070173115,-0.07010303,9.498390925285953,-6.072564063000172e-16,1.6823141718679993e-15,5.975194499392516e-17,False
2,1752412164.315,2.5,1.0,3.6269137e-17,-8.4230465e-17,-1.3215096e-17,-6.2676596e-18,-1.04537465e-16,2.1735816,-2.175742e-17,-1.4603242e-17,1.2659143,1.0,0.10622947,-0.057254504,9.464706853551123,-1.3239190152928753e-15,1.7866837783973086e-15,5.286038618021521e-17,False
3,1752412164.355,2.5,1.0,5.4270476e-17,-7.5636145e-17,-1.1557292e-17,-8.382294e-18,-1.058128e-16,2.2239685,-8.2927675e-17,-5.136214e-17,1.2532086,1.0,0.105875544,-0.055172462,9.432025994600231,-1.8096976277500423e-15,1.8209223575911327e-15,4.622917036258975e-17,False
4,1752412164.395,2.5,1.0,4.4018492e-17,-4.9440168e-17,-9.996311e-18,-1.2738429e-17,-1.08668993e-16,2.2738214,-1.315204e-16,-9.017158e-17,1.2392088,1.0,0.10311585,-0.05400651,9.399958989463927,-1.74618184628334e-15,1.476309047850939e-15,3.9985241646577754e-17,False
5,1752412164.435,2.5,1.0,-4.7859864e-18,-1.641544e-17,-7.6357415e-18,-1.8577881e-17,-1.12749e-16,2.3230886,-1.5628604e-16,-1.0759667e-16,1.22395,1.0,0.067741364,-0.026485259,9.368543027828593,-8.505693830213989e-16,9.27919155261873e-16,3.0542966949741546e-17,False
6,1752412164.475,2.5,1.0,-6.1427716e-17,2.2240807e-17,-8.639999e-18,-2.4905027e-17,-1.1667262e-16,2.3717196,-1.5527915e-16,-8.1449444e-17,1.2073756,1.0,0.011637203,0.0447701,9.338295100736225,3.421917979371736e-16,1.873791058680589e-16,3.455999483147639e-17,False
7,1752412164.525,2.5,1.0,-9.0531285e-17,9.3006514e-17,-1.3236882e-17,-3.1617298e-17,-1.1895508e-16,2.4315336,-1.0207513e-16,-5.2252573e-18,1.1848644,1.0,-0.01687132,0.00881899,9.302273946152239,1.1543870229339545e-15,-1.360992174609225e-15,5.294752577807843e-17,False
8,1752412164.565,2.5,1.0,-7.1899895e-17,1.315438e-16,-1.573542e-17,-3.4070332e-17,-1.1788521e-16,2.478546,-1.5795785e-17,5.622383e-17,1.1655666,1.0,-0.043517396,-0.027227353,9.274484262147896,9.84328909047867e-16,-2.3961040141268096e-15,6.294168459471382e-17,False
9,1752412164.635,2.5,1.0,-3.233987e-17,9.54142e-17,-1.2498347e-17,-2.9244478e-17,-1.1124285e-16,2.5588782,1.4546624e-16,1.2522386e-16,1.129052,1.0,-0.041503232,0.022508655,9.228866300261078,4.511692341170095e-16,-2.2227064349215707e-15,4.999338583077172e-17,False
10,1752412164.685,2.5,1.0,3.808065e-18,-4.882558e-18,-1.2503187e-17,-2.0421586e-17,-1.04512305e-16,2.6146357,1.9182285e-16,1.3841593e-16,1.1009713,1.0,-0.06437985,0.0011822705,9.198700335381531,-1.928231141331304e-16,-4.169439453200932e-16,5.001275018585241e-17,False
11,1752412164.725,2.5,1.0,3.2596147e-17,-9.9383686e-17,-1.2506684e-17,-1.3294336e-17,-9.91737e-17,2.6582062,1.5283115e-16,1.2498019e-16,1.0773991,1.0,-0.035895675,0.013141271,9.176023316302084,-7.837098322097898e-16,1.5604496648573306e-15,5.002673555341068e-17,False
12,1752412164.805,2.5,1.0,5.895192e-17,-1.5062136e-16,-1.4589428e-17,-9.1625225e-18,-9.2013374e-17,2.742424,-6.228517e-17,4.7387142e-17,1.0274309,1.0,-0.058876056,0.06665244,9.135279434094112,-1.5270358437861707e-15,3.267119032677447e-15,5.835771142811737e-17,False
13,1752412164.845,2.5,1.0,4.823734e-17,-8.7223e-17,-1.4558498e-17,-1.3602657e-17,-9.0929695e-17,2.782999,-1.519361e-16,8.121075e-18,1.0011784,1.0,-0.037933175,0.041034006,9.117182588533844,-1.4366966053174775e-15,2.3190032303086507e-15,5.823399471510188e-17,False
14,1752412164.885,2.5,1.0,3.7357154e-17,6.45207e-18,-1.4536983e-17,-2.0508243e-17,-9.125686e-17,2.8225083,-1.8182985e-16,-2.314433e-17,0.9741725,1.0,-0.024287945,0.010115713,9.100596489653444,-1.3248165402861456e-15,5.830336684425551e-16,5.814793091474327e-17,False
15,1752412164.965,2.5,1.0,4.5581133e-17,1.6706874e-16,-1.0555456e-17,-3.118089e-17,-9.5046685e-17,2.8982158,-4.580442e-17,-7.3259046e-17,0.91806376,1.0,-0.04657403,0.026932433,9.072559521806475,-1.677680493313845e-15,-3.0180727498970892e-15,4.222182465839561e-17,False
