,timestamp,desired_vel,quat_1,quat_2,quat_3,quat_4,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,velcmd_x,velcmd_y,velcmd_z,ct_cmd,br_cmd_x,br_cmd_y,br_cmd_z,is_collide
0,1752412621.929,7.5,1.0,-8.7564215e-18,-1.3857963e-17,-1.00658335e-17,-2.0448087e-16,-1.1293161e-16,2.1226454,-5.9455545e-16,3.2954484e-16,1.2769594,1.0,0.20163186,-0.23964375,9.50030810978945,6.214049631557948e-16,3.2308221326634385e-15,4.026333530148643e-17,False
1,1752412621.969,7.5,1.0,5.472798e-17,6.023511e-17,-1.1615251e-17,-2.2221695e-16,-1.0315985e-16,2.160832,-5.807766e-16,3.1584053e-16,1.2686661,1.0,0.28915402,-0.19689205,9.474817554700678,-6.389072368560702e-16,1.8068752734337403e-15,4.6461004724805693e-17,False
2,1752412622.009,7.5,1.0,1.1787099e-16,1.3912482e-16,-1.1007963e-17,-2.4410248e-16,-9.1709594e-17,2.211337,-5.0355235e-16,2.487152e-16,1.2563719,1.0,0.30484524,-0.22147816,9.441646195079247,-2.0528143522696612e-15,1.1018718882964342e-16,4.403185395968588e-17,False
3,1752412622.049,7.5,1.0,1.6211246e-16,2.0545184e-16,-7.252085e-18,-2.6539543e-16,-8.2487265e-17,2.2737343,-3.3782228e-16,1.1329631e-16,1.2391545,1.0,0.35073468,-0.13273434,9.401104633872125,-3.3194180488240377e-15,-1.6194952143992442e-15,2.90083418095983e-17,False
4,1752412622.099,7.5,1.0,1.6987939e-16,2.3350038e-16,-6.766094e-18,-2.756391e-16,-8.047197e-17,2.322999,-1.709253e-16,-1.34366085e-17,1.2238626,1.0,0.19690065,-0.09349549,9.369878710961874,-3.8700268108589284e-15,-2.6518691323365685e-15,2.7064375718999757e-17,False
5,1752412622.139,7.5,1.0,1.5262189e-16,2.3833117e-16,-9.208692e-18,-2.78911e-16,-8.350942e-17,2.371627,7.853456e-18,-1.3622836e-16,1.2073334,1.0,0.06723203,0.06510036,9.339433212979765,-3.937108522065022e-15,-3.298660118977263e-15,3.6834768654702894e-17,False
6,1752412622.179,7.5,1.0,1.08225e-16,2.009052e-16,-1.17715105e-17,-2.7514137e-16,-9.104521e-17,2.4195695,1.7579351e-16,-2.348603e-16,1.1895875,1.0,-0.044616684,0.09188814,9.309910496733423,-3.4102767352955945e-15,-3.106896463625276e-15,4.708604307490938e-17,False
7,1752412622.249,7.5,1.0,3.6715536e-17,3.9028525e-17,-1.3867702e-17,-2.5576197e-16,-1.1118258e-16,2.5016785,3.4202126e-16,-3.243869e-16,1.1557215,1.0,-0.12502038,0.059652854,9.260642061267118,-2.3854636662480912e-15,-5.076455520818172e-16,5.5470808824840054e-17,False
8,1752412622.299,7.5,1.0,1.0327387e-17,-6.5443685e-17,-1.22887e-17,-2.3870823e-16,-1.2806378e-16,2.5588102,3.2376045e-16,-3.4698578e-16,1.1292578,1.0,-0.11525343,0.07574916,9.228519160257624,-2.028374415994529e-15,1.549713719544345e-15,4.915480167602778e-17,False
9,1752412622.379,7.5,1.0,-3.5374945e-17,-2.969406e-18,-1.0187937e-17,-2.1682183e-16,-1.5531377e-16,2.647349,2.406551e-16,-3.2228487e-16,1.0835267,1.0,-0.120812364,0.050977807,9.181373132803563,-1.1913711828479457e-15,4.538212379612263e-16,4.0751747368520845e-17,False
10,1752412622.449,7.5,1.0,-7.4106e-17,5.694299e-17,-8.742603e-18,-1.9861783e-16,-1.7574553e-16,2.7217028,2.9283888e-16,-2.5268255e-16,1.0404035,1.0,-0.16697405,0.19503522,9.144582966840295,-3.077651561191853e-16,-1.0135696457702908e-15,3.4970411579435966e-17,False
11,1752412622.489,7.5,1.0,-8.250669e-17,2.9002375e-17,-8.488177e-18,-1.8619096e-16,-1.8471099e-16,2.762805,3.2497904e-16,-1.9467427e-16,1.0145638,1.0,-0.13679561,0.13035452,9.125616070850006,-1.8947318607438017e-18,-6.282440443182441e-16,3.395270714019621e-17,False
12,1752412622.539,7.5,1.0,-8.9954436e-17,-8.996331e-18,-7.8023555e-18,-1.6956854e-16,-1.9250243e-16,2.8127017,3.3412686e-16,-1.1588391e-16,0.9811012,1.0,-0.11351262,0.052711412,9.104358741979247,3.6003741220626183e-16,1.018604846302082e-17,3.120942350376774e-17,False
13,1752412622.579,7.5,1.0,-9.591263e-17,-3.9395294e-17,-7.253699e-18,-1.5648256e-16,-1.9579617e-16,2.8513968,3.1648227e-16,-4.8100033e-17,0.953531,1.0,-0.07954271,-0.0043630637,9.089092978411013,6.823967116490558e-16,6.041317912394774e-16,2.901479659462496e-17,False
14,1752412622.619,7.5,1.0,-9.634469e-17,-6.903539e-17,-6.8115466e-18,-1.4454371e-16,-1.9629761e-16,2.8889756,2.7687022e-16,2.3232483e-17,0.92531115,1.0,-0.10620595,0.03459715,9.075448605665045,9.222155722505178e-16,1.2618242933326585e-15,2.7246185497256923e-17,False
15,1752412622.659,7.5,1.0,-5.9329854e-17,-9.6608124e-17,-6.4874626e-18,-1.3460763e-16,-1.9410222e-16,2.9254138,2.1662e-16,8.190967e-17,0.8964991,1.0,-0.161378,0.08392331,9.063498678111012,3.869256621383593e-16,1.9577355983614556e-15,2.5949849504356392e-17,False
16,1752412622.729,7.5,1.0,1.2296183e-17,-1.0901112e-16,-5.4662618e-18,-1.2424158e-16,-1.8693099e-16,2.9863696,7.7077503e-17,1.07340713e-16,0.8448532,1.0,-0.006385232,0.26301563,9.046765841570208,-9.231079768275733e-16,2.611288537052202e-15,2.1865046379839112e-17,False
17,1752412622.769,7.5,1.0,2.4408715e-17,-8.254861e-17,-7.008149e-18,-1.2263715e-16,-1.8290275e-16,3.019563,6.3531078e-18,9.2610645e-17,0.8147499,1.0,-0.025955046,0.35996443,9.039688565244814,-1.1924926190825241e-15,2.308214286773007e-15,2.803259347303288e-17,False
18,1752412622.809,7.5,1.0,1.33805e-17,-3.4479694e-17,-1.1477011e-17,-1.2337133e-16,-1.7952531e-16,3.051545,-3.7257753e-17,7.759593e-17,0.7843017,1.0,-0.06621889,0.48768306,9.03445994863144,-1.0035021122822555e-15,1.4960946487272674e-15,4.5908044807501457e-17,False
19,1752412622.849,7.5,1.0,-1.0637324e-17,2.573779e-17,-1.5164844e-17,-1.2507005e-16,-1.7649955e-16,3.0823035,-4.0410145e-17,7.659559e-17,0.75359404,1.0,-0.10013501,0.5186046,9.031024438784302,-5.099965295546212e-16,3.119285886009159e-16,6.065938018895502e-17,False
