,timestamp,desired_vel,quat_1,quat_2,quat_3,quat_4,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,velcmd_x,velcmd_y,velcmd_z,ct_cmd,br_cmd_x,br_cmd_y,br_cmd_z,is_collide
0,1753300824.149,5.0,1.0,2.3282302e-17,6.914663e-18,-3.7655602e-18,2.2947573e-17,-4.4187945e-17,2.084254,-1.4307534e-16,1.5846893e-16,1.2845223,1.0,-0.20085534,0.078271195,9.52557941571956,-1.985052691870877e-16,1.918579258849176e-16,1.506224086025009e-17,False
1,1753300824.219,5.0,1.0,3.978114e-17,4.7931235e-17,-6.0586228e-18,1.2904293e-17,-3.33009e-17,2.186179,-9.689484e-17,1.09298207e-16,1.2626948,1.0,-0.54203457,0.03662568,9.457778314763935,-6.249800810666211e-16,-7.194955612371776e-16,2.4234490383461394e-17,False
2,1753300824.269,5.0,1.0,2.7965593e-17,4.0753336e-17,-5.047911e-18,9.7498885e-18,-2.95044e-17,2.2364318,-6.175563e-17,8.204086e-17,1.2497311,1.0,-0.5996438,0.00042609288,9.424958525446351,-4.546954023281723e-16,-6.702199758809825e-16,2.0191643361619024e-17,False
3,1753300824.309,5.0,1.0,3.1299038e-18,2.1131685e-17,-4.505978e-18,7.797592e-18,-2.6521002e-17,2.2861404,-3.8348047e-17,7.0268894e-17,1.2354802,1.0,-0.34234655,0.14525765,9.392741976325915,2.0659481660748654e-17,-3.4166035730498086e-16,1.8023911390088313e-17,False
4,1753300824.349,5.0,1.0,-3.524958e-19,1.4825002e-18,-3.9680793e-18,6.4835665e-18,-2.368125e-17,2.3352523,-2.982547e-17,7.215653e-17,1.2198886,1.0,-0.31946287,0.14042008,9.361625359001986,1.1180026667391094e-16,3.1299425505749755e-17,1.5872316381124828e-17,False
5,1753300824.389,5.0,1.0,3.0002853e-17,-1.813805e-17,-3.4336768e-18,5.214482e-18,-2.0930164e-17,2.3837152,-3.608123e-17,6.149953e-17,1.2030369,1.0,-0.4671152,0.14727539,9.33146321584728,-5.144887270467611e-16,4.508192764176462e-16,1.3734706739719615e-17,False
6,1753300824.429,5.0,1.0,6.168677e-17,-3.7529502e-17,-2.8858268e-18,3.4028424e-18,-1.9077544e-17,2.431478,-5.6906876e-17,2.7199632e-17,1.1849093,1.0,-0.37483558,0.19786435,9.302601995865011,-1.2485578820421584e-15,9.158195640748926e-16,1.1543307223090334e-17,False
7,1753300824.469,5.0,1.0,7.6717336e-17,-4.1706056e-17,-4.446809e-18,4.9699705e-19,-1.9038291e-17,2.4784918,-8.892716e-17,-2.7120992e-17,1.1655773,1.0,-0.25125656,0.15330338,9.27497120310783,-1.7247024963495775e-15,1.1190778059460478e-15,1.7787235939102365e-17,False
8,1753300824.519,5.0,1.0,4.455325e-17,-1.7814233e-17,-5.9803583e-18,-4.7545804e-18,-2.2000584e-17,2.536135,-1.1739926e-16,-8.603531e-17,1.1398685,1.0,-0.14539762,0.13191994,9.24183697439457,-1.2893720163544767e-15,7.63098443287646e-16,2.3921433309657263e-17,False
9,1753300824.589,5.0,1.0,-1.2034818e-17,1.9618345e-17,-6.6957636e-18,-1.3208945e-17,-2.9187333e-17,2.6145859,-1.1606818e-16,-1.0704716e-16,1.1010286,1.0,-0.08728187,0.11742319,9.198911701135643,-2.6705734574217353e-16,5.795729780189907e-17,2.6783054671578725e-17,False
10,1753300824.629,5.0,1.0,-3.4268885e-17,3.6553654e-17,-7.355227e-18,-1.7463808e-17,-3.3151427e-17,2.658158,-9.454045e-17,-8.842567e-17,1.077434,1.0,0.020756006,0.09906981,9.176329820602792,2.1565378513696112e-16,-3.2683692887140285e-16,2.9420910152567926e-17,False
11,1753300824.669,5.0,1.0,-4.614827e-17,4.4631407e-17,-8.77528e-18,-2.0659221e-17,-3.612587e-17,2.7007687,-6.413883e-17,-5.8852954e-17,1.0529349,1.0,0.06401774,0.088214464,9.154983997820311,5.3280830348984e-16,-5.696208967553021e-16,3.510112097623149e-17,False
12,1753300824.709,5.0,1.0,-5.3565487e-17,2.4455745e-17,-9.611713e-18,-2.2632659e-17,-3.7748695e-17,2.742381,-3.709345e-17,-2.1319406e-17,1.0275447,1.0,0.12490015,0.022662899,9.135138059494736,7.94683692915068e-16,-2.434222540322476e-16,3.844685121516968e-17,False
13,1753300824.749,5.0,1.0,-4.1844304e-17,-6.2494103e-18,-9.0348165e-18,-2.3923435e-17,-3.785059e-17,2.7829611,-3.1286125e-17,1.4815457e-17,1.0013072,1.0,0.12715259,0.05286427,9.116916958591982,6.780532670200117e-16,3.5914141736467115e-16,3.613926556805635e-17,False
14,1753300824.789,5.0,1.0,-7.61798e-18,-1.7494824e-17,-6.790703e-18,-2.5345772e-17,-3.678556e-17,2.8224757,-4.1171168e-17,3.4229677e-17,0.974291,1.0,0.053595904,0.089458,9.10033183997027,6.308949858299397e-17,6.248780632717132e-16,2.7162811190660717e-17,False
15,1753300824.829,5.0,1.0,3.2396307e-17,-1.9833121e-17,-3.872602e-18,-2.7266487e-17,-3.5509054e-17,2.860895,-5.522208e-17,2.4658166e-17,0.9465642,1.0,0.032778174,0.09178968,9.085399070151821,-7.619230993557379e-16,7.290624331857737e-16,1.5490408267033836e-17,False
16,1753300824.869,5.0,1.0,5.3430408e-17,-2.0811174e-17,-3.4678333e-18,-2.9745984e-17,-3.5123707e-17,2.8981917,-6.8843814e-17,-7.92692e-18,0.9181714,1.0,-0.017623983,0.07881138,9.072261344417385,-1.2883982390012707e-15,8.078142455656978e-16,1.387133302278882e-17,False
17,1753300824.909,5.0,1.0,6.4506734e-17,-3.0283317e-17,-4.2531654e-18,-3.284813e-17,-3.6273448e-17,2.9343412,-8.7405654e-17,-5.092516e-17,0.8892096,1.0,0.0012248978,0.073604845,9.06079871937955,-1.6589131131890761e-15,1.0763285815076305e-15,1.7012661735875452e-17,False
18,1753300824.949,5.0,1.0,4.656738e-17,-3.9747746e-17,-5.037422e-18,-3.6829714e-17,-3.9216193e-17,2.9693215,-1.1281345e-16,-9.403417e-17,0.8597245,1.0,-0.08291921,0.077932045,9.051152642003528,-1.4596598321352449e-15,1.3723277085342016e-15,2.0149687258944182e-17,False
19,1753300824.999,5.0,1.0,-1.5769793e-17,-3.4825538e-17,-4.3548284e-18,-4.339279e-17,-4.4529885e-17,3.0113738,-1.4896187e-16,-1.0879944e-16,0.8222711,1.0,-0.10475105,0.09371697,9.041521303886716,-2.9185565443876355e-16,1.430734072628571e-15,1.7419313192569556e-17,False
20,1753300825.069,5.0,1.0,-3.734235e-17,4.6931155e-18,-3.7749736e-18,-5.4870933e-17,-5.073006e-17,3.0670724,-1.7088794e-16,-6.4463595e-17,0.76896363,1.0,-0.20535411,-0.014899915,9.032632185640272,2.519291928796741e-16,7.774434960534335e-16,1.5099893772906908e-17,False
21,1753300825.109,5.0,1.0,-3.006114e-17,3.3442164e-17,-2.624139e-18,-6.149415e-17,-5.2798965e-17,3.0972154,-1.5674815e-16,-3.980006e-17,0.7381539,1.0,-0.1758231,-0.024320453,9.030098153447131,1.766482085963651e-16,1.924045058410784e-16,1.049655625122955e-17,False
22,1753300825.149,5.0,1.0,-1.067942e-17,5.03995e-17,-3.0275631e-18,-6.719164e-17,-5.4041966e-17,3.1261227,-1.2614588e-16,-2.4750223e-17,0.70719206,1.0,-0.17215338,-0.09022945,9.029373224479713,-1.6790043000273261e-16,-2.1679905489317656e-16,1.211025250795218e-17,False
23,1753300825.189,5.0,1.0,9.7542346e-18,6.617612e-17,-3.5659996e-18,-7.1433227e-17,-5.497613e-17,3.1537895,-8.4035105e-17,-2.4417766e-17,0.6761476,1.0,-0.18809631,-0.109227665,9.03047587037276,-5.805947772524208e-16,-6.488387819727707e-16,1.4263999111924626e-17,False
24,1753300825.229,5.0,1.0,2.980764e-17,8.1578266e-17,-4.113312e-18,-7.3763236e-17,-5.619133e-17,3.1802144,-3.0608263e-17,-3.875626e-17,0.645091,1.0,-0.31130934,-0.08236459,9.0334171974869,-1.035881646804586e-15,-1.1216353234542115e-15,1.6453247033544983e-17,False
25,1753300825.269,5.0,1.0,4.895251e-17,9.582613e-17,-4.7109173e-18,-7.373787e-17,-5.826722e-17,3.2053978,3.362322e-17,-6.737651e-17,0.6140995,1.0,-0.2973986,-0.075720206,9.03816802180592,-1.5250298504154336e-15,-1.6202017389744915e-15,1.884366908850342e-17,False
26,1753300825.309,5.0,1.0,5.884552e-17,8.875616e-17,-5.8082307e-18,-7.099905e-17,-6.172896e-17,3.2293441,1.0239406e-16,-1.06973856e-16,0.58324885,1.0,-0.262966,-0.050788194,9.044700724261702,-1.8729714842654138e-15,-1.7222601683653874e-15,2.3232922906788943e-17,False
27,1753300825.349,5.0,1.0,5.1961213e-17,5.99917e-17,-5.370381e-18,-6.574217e-17,-6.684406e-17,3.2520602,1.5701823e-16,-1.4798964e-16,0.55259883,1.0,-0.21404153,0.008125806,9.05306104065256,-1.8988110976816336e-15,-1.3570667203148087e-15,2.148152456949269e-17,False
28,1753300825.389,5.0,1.0,3.1876355e-17,1.3969205e-17,-5.89806e-18,-5.6908246e-17,-7.523851e-17,3.2787402,1.89349e-16,-1.8470894e-16,0.514678,1.0,-0.16767505,0.06599203,9.066048985670117,-1.6636845063859208e-15,-5.920955986111545e-16,2.3592239273285873e-17,False
29,1753300825.429,5.0,1.0,2.3438659e-17,-1.0250839e-17,-5.7608957e-18,-5.1179736e-17,-8.1016657e-17,3.2938428,1.9035841e-16,-1.9973887e-16,0.49220112,1.0,-0.12845217,0.14986727,9.075106448288992,-1.5754267065365666e-15,-1.422811284308962e-16,2.3043582546000183e-17,False
30,1753300825.469,5.0,1.0,1.2050546e-17,-4.2408756e-17,-5.5602593e-18,-4.3870215e-17,-8.9291745e-17,3.312937,1.7121306e-16,-2.1265499e-16,0.46259052,1.0,-0.134589,0.16614753,9.088746736063545,-1.4341607990858383e-15,5.243812119114185e-16,2.2241037607656797e-17,False
31,1753300825.509,5.0,1.0,-1.3107108e-17,-6.138168e-17,-3.6843373e-18,-3.7755604e-17,-9.7877886e-17,3.3308563,1.3220564e-16,-2.135975e-16,0.4334676,1.0,-0.15130235,0.16330743,9.104068224607708,-9.792610168309232e-16,9.993411675351128e-16,1.4737350013896672e-17,False
32,1753300825.549,5.0,1.0,-3.5598376e-17,-5.822943e-17,-2.2704706e-18,-3.3370858e-17,-1.0609443e-16,3.3476224,8.7403106e-17,-1.9449561e-16,0.40494078,1.0,-0.17044209,0.1615922,9.120806367009365,-5.093707578722864e-16,1.0600419914735222e-15,9.081882532836176e-18,False
33,1753300825.589,5.0,1.0,-4.3230236e-17,-4.0978025e-17,-2.777709e-18,-3.064194e-17,-1.1331578e-16,3.3632596,5.1154358e-17,-1.6566464e-16,0.37701878,1.0,-0.17776304,0.16413406,9.13918598495695,-2.991453363991256e-16,8.192832320999578e-16,1.1110836626288763e-17,False
34,1753300825.629,5.0,1.0,-5.0520698e-17,-2.3399492e-17,-3.3263658e-18,-2.910832e-17,-1.192759e-16,3.377793,2.7657752e-17,-1.3144339e-16,0.3497685,1.0,-0.17623055,0.18755019,9.159136697628606,-7.124876912101363e-17,5.363023418280129e-16,1.3305463535431543e-17,False
35,1753300825.669,5.0,1.0,-5.770199e-17,-5.9509276e-18,-3.8432867e-18,-2.8258842e-17,-1.2375952e-16,3.3912508,1.69375e-17,-9.184859e-17,0.32326257,1.0,-0.20628339,0.18166737,9.180538608094153,1.798667417458596e-16,2.17576722358592e-16,1.537314633904548e-17,False
36,1753300825.709,5.0,1.0,-6.016021e-17,7.060049e-18,-3.777125e-18,-2.7589574e-17,-1.2655902e-16,3.4036653,1.8154616e-17,-4.7769975e-17,0.2975951,1.0,-0.2529013,0.18593302,9.203128286549747,3.598985232642544e-16,-5.048832922404321e-17,1.5108500152942977e-17,False
37,1753300825.749,5.0,1.0,-4.3072952e-17,1.5364694e-18,-4.7821888e-18,-2.6759132e-17,-1.27641e-16,3.4150693,2.2696534e-17,-8.399636e-18,0.27276912,1.0,-0.2827212,0.19876526,9.227091263391932,1.4248499968843651e-16,4.048055418365341e-17,1.9128755427191247e-17,False
38,1753300825.789,5.0,1.0,-1.186921e-17,-1.7993764e-17,-5.74691e-18,-2.5922828e-17,-1.2749581e-16,3.425499,1.6699585e-17,1.1823453e-17,0.24887039,1.0,-0.3089013,0.2267282,9.252170626467453,-4.132833435485312e-16,4.45817678074207e-16,2.2987641075767245e-17,False
39,1753300825.829,5.0,1.0,1.9180027e-17,-3.7731063e-17,-6.6828542e-18,-2.5617742e-17,-1.2700051e-16,3.4349918,-3.8842846e-18,9.118296e-18,0.22593264,1.0,-0.3033731,0.24123894,9.27834398656755,-1.0385101385920089e-15,9.052316976055326e-16,2.6731416391363698e-17,False
40,1753300825.869,5.0,1.0,4.5334107e-17,-5.2987817e-17,-7.577111e-18,-2.6424437e-17,-1.2706785e-16,3.443587,-3.8424826e-17,-1.5810585e-17,0.20401123,1.0,-0.36477524,0.24650739,9.30545999668155,-1.640413724756443e-15,1.325618174776284e-15,3.03084430937655e-17,False
41,1753300825.909,5.0,1.0,4.5088007e-17,-5.1488797e-17,-1.0149611e-17,-2.875361e-17,-1.2841754e-16,3.4513247,-7.781444e-17,-5.1713188e-17,0.18304516,1.0,-0.3797629,0.25125924,9.333934814009224,-1.7558771835431987e-15,1.4339048982091364e-15,4.059844622413334e-17,False
42,1753300825.949,5.0,1.0,1.5247988e-17,-3.3996174e-17,-1.0922572e-17,-3.2572192e-17,-1.3103732e-16,3.458247,-1.109504e-16,-7.5573735e-17,0.1632727,1.0,-0.37720382,0.25741768,9.362645842803012,-1.2469027164138353e-15,1.2093808259135141e-15,4.369028825201387e-17,False
43,1753300825.989,5.0,1.0,-3.3587947e-17,-1.4054014e-18,-1.0332228e-17,-3.8659573e-17,-1.3479161e-16,3.4658263,-1.2747769e-16,-6.698451e-17,0.14019085,1.0,-0.39885062,0.26859915,9.399085402440368,-2.590886341569414e-16,6.406473566984495e-16,4.132891272967636e-17,False
44,1753300826.029,5.0,1.0,-5.72727e-17,1.7871507e-17,-9.958657e-18,-4.2441122e-17,-1.3643905e-16,3.4698358,-1.2281754e-16,-4.054765e-17,0.1272205,1.0,-0.38852,0.26310456,9.428597882192001,3.777299197977376e-16,1.249278228087279e-16,3.930748921875517e-17,False
45,1753300826.069,5.0,1.0,-4.7565655e-17,4.3279972e-17,-1.0186996e-17,-4.7922255e-17,-1.3709624e-16,3.4756856,-9.227489e-17,1.2612488e-17,0.10706783,1.0,-0.3926853,0.26556376,9.458425083535333,2.665862878494041e-16,-3.1959319297103964e-16,4.0747982077256235e-17,False
46,1753300826.109,5.0,1.0,-2.0956384e-17,5.069578e-17,-1.22232115e-17,-5.092227e-17,-1.360072e-16,3.4796684,-5.6780635e-17,3.8497664e-17,0.09226198,1.0,-0.39118642,0.26610446,9.488461319428891,-1.758507173179101e-16,-5.660523750366386e-16,4.889284498368745e-17,False
47,1753300826.149,5.0,1.0,-1.5367337e-18,5.5708305e-17,-1.3662897e-17,-5.2178642e-17,-1.3473049e-16,3.4822795,-2.6468043e-17,4.4755007e-17,0.08192839,1.0,-0.3777269,0.26187068,9.5110561714548,-5.363815526244096e-16,-7.563747568875169e-16,5.465158902517819e-17,False
48,1753300826.189,5.0,1.0,8.1721664e-18,4.772417e-17,-1.3471674e-17,-5.240665e-17,-1.3299447e-16,3.4852977,1.4047591e-17,4.085165e-17,0.06919313,1.0,-0.37296063,0.25619465,9.541079048505917,-7.319506920145853e-16,-7.240163187433094e-16,5.3886696999491713e-17,False
49,1753300826.229,5.0,1.0,1.8654523e-17,2.4144047e-17,-1.34447794e-17,-5.121236e-17,-1.3151084e-16,3.4878304,4.26972e-17,3.2003492e-17,0.057630282,1.0,-0.3672458,0.25949094,9.57090871900274,-9.598098018967418e-16,-3.4917345579626444e-16,5.377911724904355e-17,False
50,1753300826.269,5.0,1.0,2.902308e-17,8.701153e-20,-1.3473019e-17,-4.9283924e-17,-1.3059746e-16,3.489925,5.0645734e-17,1.23165555e-17,0.047305603,1.0,-0.3693164,0.26100022,9.599986049197382,-1.2221684186941463e-15,9.667910462941429e-17,5.389207598701413e-17,False
51,1753300826.309,5.0,1.0,1.5481135e-17,-2.4935961e-18,-1.0486067e-17,-4.7297135e-17,-1.3051073e-16,3.49163,4.8363043e-17,-6.2597087e-18,0.03815545,1.0,-0.37707227,0.27569094,9.62833416988009,-1.0068697530176937e-15,1.447964917530356e-16,4.1944268902239923e-17,False
52,1753300826.349,5.0,1.0,-1.2691699e-17,8.30905e-18,-5.732118e-18,-4.5347074e-17,-1.3085602e-16,3.492993,5.0544726e-17,-7.376799e-18,0.030175036,1.0,-0.37376595,0.26924372,9.655643692622736,-4.466998207494972e-16,-8.840142610164984e-17,2.2928472213020595e-17,False
53,1753300826.389,5.0,1.0,-4.026039e-17,1.8527947e-17,-4.8784726e-18,-4.314166e-17,-1.3081092e-16,3.4940584,6.109116e-17,1.3228315e-17,0.023278834,1.0,-0.37202656,0.27612874,9.681973989412773,1.706577318986433e-16,-3.3705873457039476e-16,1.951389093379554e-17,False
54,1753300826.429,5.0,1.0,-5.4815413e-17,1.5866937e-17,-7.414127e-18,-4.0410294e-17,-1.2956866e-16,3.4948707,7.5053756e-17,5.0687123e-17,0.017517501,1.0,-0.37124482,0.27824858,9.706632431687922,5.85542087169948e-16,-3.411469975781102e-16,2.965650980604937e-17,False
55,1753300826.469,5.0,1.0,-6.646258e-17,1.04986566e-17,-1.02337925e-17,-3.7189584e-17,-1.2663106e-16,3.4954736,8.529275e-17,9.771712e-17,0.0127953235,1.0,-0.369252,0.28254604,9.729597617781257,9.7979829609945e-16,-2.818469405314463e-16,4.093517084303594e-17,False
56,1753300826.509,5.0,1.0,-6.920483e-17,-2.8603664e-18,-1.189079e-17,-3.3657926e-17,-1.216467e-16,3.4959066,8.9585725e-17,1.5190748e-16,0.009008706,1.0,-0.37274155,0.2830386,9.750854524915313,1.2276886613252558e-15,-4.5827272437499187e-17,4.7563159268147935e-17,False
57,1753300826.549,5.0,1.0,-4.9138472e-17,-2.4173784e-17,-1.0660884e-17,-3.0246e-17,-1.1457277e-16,3.4962063,7.825349e-17,1.9911946e-16,0.006120994,1.0,-0.37058398,0.2843044,9.769994126091966,1.0078406181545746e-15,3.9797876563280103e-16,4.2643537280152945e-17,False
58,1753300826.599,5.0,1.0,-1.7635893e-17,-4.5625982e-17,-1.15879525e-17,-2.7098169e-17,-1.0367472e-16,3.4964466,4.415494e-17,2.316924e-16,0.003690853,1.0,-0.3706013,0.28415793,9.790339327472081,5.332055552794689e-16,9.156104425687025e-16,4.6351811278101504e-17,False
59,1753300826.669,5.0,1.0,2.2044403e-17,-7.09199e-17,-1.3514437e-17,-2.6660969e-17,-8.731179e-17,3.4966376,-3.779727e-17,2.2639756e-16,0.002091159,1.0,-0.37052053,0.28526837,9.811534606900004,-1.9359372422202984e-16,1.669833373774459e-15,5.4057748802704194e-17,False
60,1753300826.709,5.0,1.0,2.8702042e-17,-5.7947476e-17,-1.3228275e-17,-2.9270908e-17,-7.864211e-17,3.4967163,-9.1064664e-17,2.0626684e-16,0.001929064,1.0,-0.36926734,0.2883829,9.819271990749977,-3.4429876324536767e-16,1.5862199847492862e-15,5.291310025793557e-17,False
61,1753300826.749,5.0,1.0,3.4660237e-17,-2.3275033e-17,-1.30238735e-17,-3.3641684e-17,-7.087317e-17,3.496797,-1.2294252e-16,1.813968e-16,0.0021651243,1.0,-0.3687434,0.2845761,9.823433185072009,-4.999683074359858e-16,1.0121893356592559e-15,5.209549415452937e-17,False
62,1753300826.799,5.0,1.0,4.4069377e-17,1.8144657e-17,-1.2521476e-17,-4.000642e-17,-6.271609e-17,3.4969206,-1.2472759e-16,1.4348387e-16,0.0028222355,1.0,-0.36873853,0.28419998,9.823064385948419,-7.624112856505453e-16,2.21664652412848e-16,5.008590441615746e-17,False
63,1753300826.869,5.0,1.0,9.226971e-17,4.193295e-17,-7.362758e-18,-4.7387672e-17,-5.547834e-17,3.4971557,-8.11037e-17,5.182727e-17,0.0037497715,1.0,-0.3688454,0.28409776,11.471927808407195,1.0164979832901622,1.4439325616632692,-0.014753467295888547,False
64,1753300826.909,5.0,0.99999225,0.0022704385,0.0032151765,-5.6142937e-05,6.023387e-06,-4.272319e-06,3.4976964,0.00073450187,-0.00052013336,0.030914564,1.0,-0.3648338,0.23370518,11.482314146357105,1.0344871544713574,1.5549247923143927,-0.0173993376333738,False
